city_name;cdek_id;region_name;regionCode;subRegion;kladr;paymentLimit
Никоново;59665;Московская;9;Чехов;5000005310400;-1
Украинка;48215;Самарская;57;Большечерниговский;6300600003100;0
"Старое Шайгово";2763;Мордовия;68;Старошайговский;1301900000100;0
Завет-Ленинский;38375;Крым;90;Джанкойский;9100300000900;0
Пикетное;33404;Омская;15;Марьяновский;5501300002800;-1
Самаркино;54059;Оренбургская;5;Асекеевский;5600900003200;0
Боташюрт;45065;Дагестан;21;Хасавюртовский;0503700001100;0
Гонобилово;48268;Владимирская;17;Судогодский;3301500003800;0
Южный;43582;Воронежская;63;Богучарский;3600400005100;0
Брейтово;14524;Ярославская;35;Брейтовский;7600400000100;-1
Малоказаккулово;47006;Башкортостан;27;Учалинский;0204600007500;-1
Белокриничный;29741;Белгородская;16;Шебекинский;3102000001100;0
Мизиново;15033;Московская;9;Щелковский;5004000005500;-1
Чайковское;39546;Крым;90;Симферопольский;9101200002500;-1
"Чистые Пруды";36671;Калининградская;38;Нестеровский;3900900005200;0
Славянское;39200;Крым;90;Джанкойский;9100300007300;0
Сельментаузен;49912;Чеченская;71;Веденский;2000300002100;0
Шум;3187;Ленинградская;26;Кировский;4701000001400;-1
Кореневщино;48529;Липецкая;60;Добровский;4800600002300;-1
Садовое;50277;Еврейская;76;Октябрьский;7900400001200;0
Рябиновка;32994;Рязанская;41;Клепиковский;6200600021700;-1
Дружный;2806;Нижегородская;67;Кстовский;5202700002700;-1
Базыкино;55429;Московская;9;Сергиево-Посадский;5003000001900;0
Краснохолм;13137;Оренбургская;5;Оренбург;5600000100700;0
Чувалкипово;42889;Башкортостан;27;Чишминский;0205000010200;0
Веселый;63553;Краснодарский;7;Мостовский;2302300001000;0
Ларинская;58788;Московская;9;Егорьевск;5000003909200;-1
Климово;57969;Московская;9;Сергиево-Посадский;5003000011400;-1
Лешково;523;Московская;9;Сергиево-Посадский;5003000013500;-1
Никоново;16332;Московская;9;Егорьевск;5000003911600;-1
Марха;2994;"Саха /Якутия/";10;Олекминский;1402300001200;0
Егоров;15166;Ростовская;45;Волгодонской;6100900000600;0
Нагорное;34361;Приморский;18;Пожарский;2501600001300;0
Васильевский;31490;Ставропольский;19;Кочубеевский;2601300000700;0
Пружинки;56288;Липецкая;60;Липецкий;4801900006300;-1
Мурмаши;1324;Мурманская;43;Кольский;5100300002700;0
Березовский;48858;Ставропольский;19;Туркменский;2602600000200;-1
Ивдель;1640;Свердловская;24;Ивдель;6600000600000;-1
"Газимурский Завод";14968;Забайкальский;49;Газимуро-Заводский;7500600000100;0
Головино;34057;Владимирская;17;Судогодский;3301500003700;-1
Тюндюк;36225;Пермский;22;Бардымский;5900200006100;0
Ильинск;55592;Кировская;44;Советский;4303200005900;0
Устьянка;44196;Алтайский;2;Локтевский;2202700002900;0
Рязаны;51844;Омская;15;Муромцевский;5501500004600;0
Тереховка;60578;Московская;9;Лотошинский;5001500010900;-1
Дятловка;16175;Московская;9;Балашиха;5000003601300;-1
Октябрьский;2082;Ивановская;8;Комсомольский;3700800005500;0
Польяново;62205;Новосибирская;23;Чистоозерный;5402900003300;0
Сафроново;61181;Московская;9;Ступино;5000005409700;0
Шумилово;47573;Тверская;50;Кимрский;6901400701600;0
Рассвет;13869;Кемеровская;54;Новокузнецкий;4200900009300;-1
Терновский;62788;Воронежская;63;Новохоперский;3601800007400;0
"Красные Луга";58309;Московская;9;Шатура;5000005109400;-1
Размахнино;39084;Забайкальский;49;Шилкинский;7502800001500;0
Дрязги;49741;Липецкая;60;Усманский;4801600001900;-1
Герасимовка;51221;Самарская;57;Алексеевский;6300200000600;0
"Нижний Каракитан";45154;Татарстан;39;Дрожжановский;1601800001900;0
Сосновка;42576;Московская;9;Озеры;5000004004000;-1
Ушково;2728;Санкт-Петербург;82;Санкт-Петербург;7800000003800;-1
Хрещатый;30854;Белгородская;16;Алексеевский;3100200050200;-1
Чехрак;16711;Адыгея;61;Кошехабльский;0100200002200;-1
Рябина;63554;Ульяновская;70;Кузоватовский;7300700006600;0
Бунтеиха;59700;Московская;9;Солнечногорский;5003300023400;-1
Новинки;35712;Нижегородская;67;Богородский;5200500008200;-1
Коптелово;23031;Свердловская;24;Алапаевский;6600200005500;-1
Архангельское;663;Башкортостан;27;Архангельский;0200300000100;-1
Елегино;49543;Костромская;42;Буйский;4400300006500;0
Калинино;42189;Орловская;36;Орловский;5700100008800;-1
Бодайбо;1160;Иркутская;4;Бодайбо;3800000600000;0
Романово;60271;Московская;9;Наро-Фоминск;5000005209000;0
Сергиевское;62441;Курская;62;Золотухинский;4600800002500;0
"Красный Путь";42917;Московская;9;Домодедово;5000000105600;-1
Ромашкино;15752;Крым;90;Сакский;9101100006000;-1
Курилово;16322;Москва;81;Щаповское;7701900000800;-1
Мальчевско-Полненская;63153;Ростовская;45;Миллеровский;6102300007000;0
Яснополянское;38369;Крым;90;Джанкойский;9100300012600;0
